application_number,detected,S1,S1_text,S1_b,S1_b_text,S1_c,S1_c_text,S2,S2_text,S3,S3_text,S4,S4_text,S5,S5_text,S6,S6_text,S7,S7_text,S_omit,S_omit_text,T1,T1_text,T2,T2_text,T3,T3_text,T4,T4_text,T_ordinal,T_ordinal_text,T5,T5_text,T6,T6_text,T7,T7_text,T8,T8_text,T9,T9_text,T10,T10_text,T_include,T_include_text,T_module,T_module_text,T_term_sel,T_term_sel_text,T_inventor,T_inventor_text,B4,B4_text,E1,E1_text,E2,E2_text,E3,E3_text,E4,E4_text,E5,E5_text,E6,E6_text,E7,E7_text,E8,E8_text,E_equiv,E_equiv_text,E9,E9_text,E10,E10_text,boilerplate_count,matched_codes
1020230154459,1,1,"이하, 첨부된 도면 도 1에 도시된 실시 예를 참조하여 본 발명 난연성 수지 혼합물을 포함하는, 팽창 완충 특성의 기공 구조를 갖는 이차전지용 단열 소화 폼의 제조 방법을 구체적으로 설명하기로 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 명세서에서 단수의 표현은 문맥상 명백하게 다름을 뜻하지 않는 한, 복수의 표현을 포함한다.",1,"본 출원에서, '포함하다' 또는 '구성하다' 등의 용어는 명세서 상에 기재된 특징, 숫자, 단계, 동작, 구성 요소, 부품 또는 이들을 조합한 것이 존재함을 지정하려는 것이지, 하나 또는 그 이상의 다른 특징들이나 숫자, 단계, 동작, 구성 요소, 부품 또는 이들을 조합한 것들의 존재 또는 부가 가능성을 미리 배제하지 않는 것으로 이해되어야 한다.",0,,0,,0,,0,,0,,1,"또한, 일부 용어는 출원인이 임의로 선정한 용어일 수 있다.",0,,0,,0,,1,"이상에서는 본 발명의 바람직한 실시 예에 대하여 최적의 비율로 소화 폼을 제조하고, 최적의 비율로 제조된 소화 폼으로 그 테스트, 테스트 결과를 제시하고 설명하였지만, 본 발명은 상술한 특정의 실시 예에 한정되지 아니하며, 청구범위에서 청구하는 본 발명의 요지를 벗어남이 없이 당해 발명이 속하는 기술 분야에서 통상의 지식을 가진 자에 의해 다양한 변형실시가 가능한 것은 물론이고, 이러한 변형실시들은 본 발명의 기술적 사상이나 전망으로부터 개별적으로 이해되어져서는 안될 것이다.",0,,0,,0,,0,,0,,0,,1,"또한, 본 명세서에 기재된 실시 예와 도면에 도시한 구성은, 본 발명의 바람직한 실시 예에 불과한 것일 뿐이고, 본 발명의 기술적 사상을 모두 대변하는 것은 아니므로, 본 출원 시점에 있어 이들을 대체할 수 있는 다양한 균등물과 변형 예들이 있을 수 있음을 이해해야 한다.",0,,0,,6,S1|T6|T7|T_term_sel|E2|E_equiv
1020230091041,1,0,,0,,0,,0,,0,,0,,0,,0,,1,"단지 본 실시예들은 본 개시가 완전하도록 하고, 본 개시가 속하는 기술분야에서 통상의 지식을 가진 자에게 개시의 범주를 완전하게 알려주기 위해 제공되는 것이며, 본 개시는 청구항의 범주에 의해 정의될 뿐이다.",1,본 개시를 설명하는데 있어서 공지 기능 또는 구성에 대한 구체적인 설명이 본 개시의 요지를 불필요하게 흐릴 수 있다고 판단되는 경우에는 그 상세한 설명을 생략할 것이다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,S7|S_omit
1020230102882,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 발명의 범위는 상기 상세한 설명보다는 후술하는 특허청구범위에 의하여 나타내어지며, 특허청구범위의 의미 및 범위 그리고 그 등가개념으로부터 도출되는 모든 변경 또는 변형된 형태가 본 발명의 범위에 포함되는 것으로 해석되어야 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,E1
1020230115361,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"명세서 전체에서, 어떤 부분이 어떤 구성요소를 ""포함"" 한다고 할 때, 이는 특별히 반대되는 기재가 없는 한 다른 구성요소를 제외하는 것이 아니라 다른 구성요소를 더 포함할 수 있음을 의미한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,T_include
1020230091160,1,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,0,,0,,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 발명의 범위는 상기 상세한 설명보다는 후술하는 특허청구범위에 의하여 나타내어지며, 특허청구범위의 의미 및 범위 그리고 그 등가개념으로부터 도출되는 모든 변경 또는 변형된 형태가 본 발명의 범위에 포함되는 것으로 해석되어야 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,S1|S1_b|S3|E1
1020230078585,1,1,"이하, 첨부된 도면을 참조하여 본 발명의 바람직한 실시예를 상세히 설명하기로 한다.",1,아래 첨부된 도면을 참조하여 본 발명의 실시를 위한 구체적인 내용을 상세히 설명한다.,0,,0,,0,,0,,0,,0,,1,"그러나 본 발명은 이하에서 개시되는 실시예들에 한정되는 것이 아니라 서로 다른 다양한 형태로 구현될 것이며, 단지 본 실시예들은 본 발명의 개시가 완전하도록 하며, 본 발명이 속하는 기술분야에서 통상의 지식을 가진 자에게 발명의 범주를 완전하게 알려주기 위해 제공되는 것이며, 본 발명은 청구항의 범주에 의해 정의될 뿐이다.",0,,0,,0,,0,,1,"비록 제1, 제2 등이 다양한 구성요소들을 서술하기 위해서 사용되나, 이들 구성요소들은 이들 용어에 의해 제한되지 않음은 물론이다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,그러므로 이상에서 기술한 실시예들은 모든 면에서 예시적인 것이며 한정적이 아닌 것으로 이해해야만 한다.,0,,0,,0,,0,,0,,0,,0,,0,,5,S1|S1_b|S7|T4|E3
1020230120459,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1020230120815,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"명세서 전체에서, 어떤 부분이 어떤 구성요소를 ""포함""한다고 할 때 이는 특별히 반대되는 기재가 없는 한 다른 구성요소를 제외하는 것이 아니라 다른 구성요소를 더 포함할 수 있는 것을 의미한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"이상에서, 출원인은 본 발명의 바람직한 실시예들을 설명하였지만, 이와 같은 실시예들은 본 발명의 기술적 사상을 구현하는 일 실시예일 뿐이며 본 발명의 기술적 사상을 구현하는 한 어떠한 변경예 또는 수정예도 본 발명의 범위에 속하는 것으로 해석되어야 한다.",0,,0,,0,,2,T_include|E8
1020230121269,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"명세서 전체에서, 어떤 부분이 어떤 구성요소를 ""포함""한다고 할 때 이는 특별히 반대되는 기재가 없는 한 다른 구성요소를 제외하는 것이 아니라 다른 구성요소를 더 포함할 수 있는 것을 의미한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"6 이상에서, 출원인은 본 발명의 다양한 실시예들을 설명하였지만, 이와 같은 실시예들은 본 발명의 기술적 사상을 구현하는 일 실시예일 뿐이며, 본 발명의 기술적 사상을 구현하는 한 어떠한 변경예 또는 수정예도 본 발명의 범위에 속하는 것으로 해석되어야 한다.",0,,0,,0,,2,T_include|E8
1020230121127,1,0,,1,이하에서는 본 발명에 따른 비타민 Ｄ 수용체 활성화 펩타이드 및 이를 포함하는 화장료 조성물을 첨부된 도면을 참조하여 상세히 설명한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"명세서 전체에서, 어떤 부분이 어떤 구성요소를 ""포함""한다고 할 때 이는 특별히 반대되는 기재가 없는 한 다른 구성요소를 제외하는 것이 아니라 다른 구성요소를 더 포함할 수 있는 것을 의미한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"이상에서, 출원인은 본 발명의 바람직한 실시예들을 설명하였지만, 이와 같은 실시예들은 본 발명의 기술적 사상을 구현하는 일 실시예일 뿐이며 본 발명의 기술적 사상을 구현하는 한 어떠한 변경예 또는 수정예도 본 발명의 범위에 속하는 것으로 해석되어야 한다.",0,,0,,0,,3,S1_b|T_include|E8
1020230121128,1,0,,1,이하에서는 본 발명에 따른 스네어 복합체 형성을 억제하는 펩타이드 및 이를 포함하는 화장료 조성물을 첨부된 도면을 참조하여 상세히 설명한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"명세서 전체에서, 어떤 부분이 어떤 구성요소를 ""포함""한다고 할 때 이는 특별히 반대되는 기재가 없는 한 다른 구성요소를 제외하는 것이 아니라 다른 구성요소를 더 포함할 수 있는 것을 의미한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"9 이상에서, 출원인은 본 발명의 바람직한 실시예들을 설명하였지만, 이와 같은 실시예들은 본 발명의 기술적 사상을 구현하는 일 실시예일 뿐이며 본 발명의 기술적 사상을 구현하는 한 어떠한 변경예 또는 수정예도 본 발명의 범위에 속하는 것으로 해석되어야 한다.",0,,0,,0,,3,S1_b|T_include|E8
1020230121129,1,0,,1,이하에서는 본 발명에 따른 레티노산 수용체 활성화 펩타이드 및 이를 포함하는 화장료 조성물을 첨부된 도면을 참조하여 상세히 설명한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"명세서 전체에서, 어떤 부분이 어떤 구성요소를 ""포함""한다고 할 때 이는 특별히 반대되는 기재가 없는 한 다른 구성요소를 제외하는 것이 아니라 다른 구성요소를 더 포함할 수 있는 것을 의미한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"3 이상에서, 출원인은 본 발명의 바람직한 실시예들을 설명하였지만, 이와 같은 실시예들은 본 발명의 기술적 사상을 구현하는 일 실시예일 뿐이며 본 발명의 기술적 사상을 구현하는 한 어떠한 변경예 또는 수정예도 본 발명의 범위에 속하는 것으로 해석되어야 한다.",0,,0,,0,,3,S1_b|T_include|E8
1020230121600,1,1,"이하, 첨부된 도면을 참조하여 본 기술의 실시예를 보다 구체적으로 설명한다.",1,"이하, 첨부된 도면을 참조하여 본 기술의 실시예를 보다 구체적으로 설명한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 발명의 범위는 상기 상세한 설명보다는 후술하는 특허청구범위에 의하여 나타내어지며, 특허청구범위의 의미 및 범위 그리고 그 등가개념으로부터 도출되는 모든 변경 또는 변형된 형태가 본 발명의 범위에 포함되는 것으로 해석되어야 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,S1|S1_b|E1
1020230091152,1,0,,0,,0,,0,,0,,0,,0,,0,,1,"그러나 본 발명은 이하에서 개시되는 실시예들에 한정되는 것이 아니라 서로 다른 다양한 형태로 구현될 것이며, 단지 본 실시예들은 본 발명의 개시가 완전하도록 하며, 본 발명이 속하는 기술분야에서 통상의 지식을 가진 자에게 발명의 범주를 완전하게 알려주기 위해 제공되는 것이며, 본 발명은 청구항의 범주에 의해 정의될 뿐이다.",0,,0,,1,명세서 전체에 걸쳐 동일 참조 부호는 동일 구성 요소를 지칭한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"이상 본 발명을 바람직한 실시예를 들어 상세하게 설명하였으나, 본 발명은 상기 실시예에 한정되지 않고, 본 발명의 기술적 사상의 범위 내에서 당 분야에서 통상의 지식을 가진 자에 의하여 여러 가지 변형이 가능하다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,S7|T2|B4
1020230119113,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1020230119146,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 발명의 범위는 상기 상세한 설명보다는 후술하는 특허청구범위에 의하여 나타내어지며, 특허청구범위의 의미 및 범위 그리고 그 등가개념으로부터 도출되는 모든 변경 또는 변형된 형태가 본 발명의 범위에 포함되는 것으로 해석되어야 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,E1
1020230085933,1,0,,0,,1,"물론 본 발명의 권리범위는 하기의 실시예에 한정되는 것은 아니며, 본 발명의 기술적 요지를 벗어나지 않는 범위 내에서 당해 기술분야의 통상적인 지식을 가진자에 의하여 다양하게 변형 실시될 수 있다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,S1_c
1020230089236,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 발명의 범위는 상기 상세한 설명보다는 후술하는 특허청구범위에 의하여 나타내어지며, 특허청구범위의 의미 및 범위 그리고 그 등가개념으로부터 도출되는 모든 변경 또는 변형된 형태가 본 발명의 범위에 포함되는 것으로 해석되어야 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,E1
1020230123868,1,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,0,,0,,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 발명의 범위는 상기 상세한 설명보다는 후술하는 특허청구범위에 의하여 나타내어지며, 특허청구범위의 의미 및 범위 그리고 그 등가개념으로부터 도출되는 모든 변경 또는 변형된 형태가 본 발명의 범위에 포함되는 것으로 해석되어야 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,S1|S1_b|S3|E1
1020230123944,1,0,,0,,0,,0,,0,,0,,0,,0,,1,"그러나 본 발명은 이하에서 개시되는 실시예들에 한정되는 것이 아니라 서로 다른 다양한 형태로 구현될 것이며, 단지 본 실시예들은 본 발명의 개시가 완전하도록 하며, 본 발명이 속하는 기술분야에서 통상의 지식을 가진 자에게 발명의 범주를 완전하게 알려주기 위해 제공되는 것이며, 본 발명은 청구항의 범주에 의해 정의될 뿐이다.",0,,0,,1,명세서 전체에 걸쳐 동일 참조 부호는 동일 구성 요소를 지칭한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"이상 본 발명을 바람직한 실시예를 들어 상세하게 설명하였으나, 본 발명은 상기 실시예에 한정되지 않고, 본 발명의 기술적 사상의 범위 내에서 당 분야에서 통상의 지식을 가진 자에 의하여 여러 가지 변형이 가능하다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,S7|T2|B4
1020230084901,1,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,0,,0,,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 발명의 범위는 상기 상세한 설명보다는 후술하는 특허청구범위에 의하여 나타내어지며, 특허청구범위의 의미 및 범위 그리고 그 등가개념으로부터 도출되는 모든 변경 또는 변형된 형태가 본 발명의 범위에 포함되는 것으로 해석되어야 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,S1|S1_b|S3|E1
2020230001621,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1020230105843,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1020230103946,1,0,,0,,0,,0,,0,,1,"이하, 본 발명이 속하는 기술분야에서 통상의 지식을 가진 자가 본 발명을 용이하게 실시할 수 있을 정도로 상세히 설명하기 위하여, 본 발명의 가장 바람직한 실시예를 상세하게 설명한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,S4
1020230098043,1,1,이하 첨부된 도면을 참조하면서 본 발명의 일실시에 대하여 상세히 설명하기로 한다.,0,,0,,1,이하 첨부된 도면을 참조하면서 본 발명의 일실시에 대하여 상세히 설명하기로 한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,그러므로 이상에서 기술한 일 실시예는 모든 면에서 예시적인 것이며 한정적이 아닌 것으로 이해해야만 한다.,0,,0,,0,,0,,0,,0,,0,,0,,3,S1|S2|E3
1020230082432,1,0,,1,이하에서는 본 발명에 따른 반도체 변압기 제어 전원 공급을 위한 무선전력 수신장치의 바람직한 실시예들을 첨부된 도면을 참조하여 상세히 설명한다.,0,,0,,0,,0,,0,,0,,0,,1,하기에서 본 발명을 설명함에 있어서 공지 기능 또는 구성에 대한 구체적인 설명이 본 발명의 요지를 불필요하게 흐릴 수 있다고 판단되는 경우에는 그 상세한 설명을 생략하도록 한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"명세서 전체에서, 어떤 부분이 어떤 구성요소를 ""포함""한다고 할 때 이는 특별히 반대되는 기재가 없는 한 다른 구성요소를 제외하는 것이 아니라 다른 구성요소를 더 포함할 수 있는 것을 의미한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"이상에서, 출원인은 본 발명의 다양한 실시예들을 설명하였지만, 이와 같은 실시예들은 본 발명의 기술적 사상을 구현하는 일 실시예일 뿐이며, 본 발명의 기술적 사상을 구현하는 한 어떠한 변경예 또는 수정예도 본 발명의 범위에 속하는 것으로 해석되어야 한다.",0,,0,,0,,4,S1_b|S_omit|T_include|E8
1020230082742,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 발명의 범위는 상기 상세한 설명보다는 후술하는 특허청구범위에 의하여 나타내어지며, 특허청구범위의 의미 및 범위 그리고 그 등가개념으로부터 도출되는 모든 변경 또는 변형된 형태가 본 발명의 범위에 포함되는 것으로 해석되어야 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,E1
1020230082753,1,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,0,,0,,1,이하에서는 첨부된 도면을 참조하여 본 발명의 실시예를 보다 상세히 설명하기로 한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"본 발명의 범위는 상기 상세한 설명보다는 후술하는 특허청구범위에 의하여 나타내어지며, 특허청구범위의 의미 및 범위 그리고 그 등가개념으로부터 도출되는 모든 변경 또는 변형된 형태가 본 발명의 범위에 포함되는 것으로 해석되어야 한다.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,S1|S1_b|S3|E1
1020230096102,1,1,"이하, 첨부된 도면을 참조하여 본 발명의 실시예를 보다 구체적으로 설명한다.",1,"이하, 첨부된 도면을 참조하여 본 발명의 실시예를 보다 구체적으로 설명한다.",0,,0,,0,,0,,0,,0,,1,"그러나 본 발명은 이하에서 개시되는 실시예들에 한정되는 것이 아니라 서로 다른 다양한 형태로 구현될 것이며, 단지 본 실시예들은 본 발명의 개시가 완전하도록 하며, 본 발명이 속하는 기술분야에서 통상의 지식을 가진 자에게 발명의 범주를 완전하게 알려주기 위해 제공되는 것이며, 본 발명은 청구항의 범주에 의해 정의될 뿐이다.",0,,0,,1,명세서 전체에 걸쳐 동일 참조 부호는 동일 구성 요소를 지칭한다.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,S1|S1_b|S7|T2
